,REWS,P,X,Y,YLD,index,id,name,x,y,h,D
156,5.912840490579897,2549.0552819415334,289478.42664909153,6054335.14875722,22.329724269807834,23,23,T23,289478.42664909153,6054335.14875722,150.0,240.0
157,4.670509968837738,1154.2053140106736,289598.42664909153,6045695.14875722,10.1108385507335,24,24,T24,289598.42664909153,6045695.14875722,150.0,240.0
158,9.29439118852693,10239.350559024424,278678.42664909153,6036935.14875722,89.69671089705396,25,25,T25,278678.42664909153,6036935.14875722,150.0,240.0
159,3.796601754757069,488.2159212474613,291518.42664909153,6047135.14875722,4.276771470127762,26,26,T26,291518.42664909153,6047135.14875722,150.0,240.0
160,9.677467131292492,11554.067194595831,280718.42664909153,6033215.14875722,101.21362862465948,27,27,T27,280718.42664909153,6033215.14875722,150.0,240.0
161,7.564228237428226,5547.576884571261,281438.42664909153,6034175.14875722,48.596773508844244,28,28,T28,281438.42664909153,6034175.14875722,150.0,240.0
162,8.144144929748883,6877.1102669499305,285278.42664909153,6038855.14875722,60.24348593848139,29,29,T29,285278.42664909153,6038855.14875722,150.0,240.0
163,4.71078485413029,1187.7945683446621,280598.42664909153,6037415.14875722,10.40508041869924,30,30,T30,280598.42664909153,6037415.14875722,150.0,240.0
164,5.64190575070548,2216.6183561156245,288758.42664909153,6051455.14875722,19.417576799572867,31,31,T31,288758.42664909153,6051455.14875722,150.0,240.0
165,4.871166192669666,1321.5526046865011,289118.42664909153,6047855.14875722,11.576800817053751,32,32,T32,289118.42664909153,6047855.14875722,150.0,240.0
166,3.290704996887472,222.62012336592278,292238.42664909153,6048575.14875722,1.9501522806854834,33,33,T33,292238.42664909153,6048575.14875722,150.0,240.0
167,6.897017801744576,4165.680960336121,291518.42664909153,6052055.14875722,36.491365212544416,34,34,T34,291518.42664909153,6052055.14875722,150.0,240.0
168,7.649441262541644,5730.103184364201,279638.42664909153,6039095.14875722,50.195703895030405,35,35,T35,279638.42664909153,6039095.14875722,150.0,240.0
169,5.794073609070483,2403.3283183294825,276638.42664909153,6036095.14875722,21.053156068566267,36,36,T36,276638.42664909153,6036095.14875722,150.0,240.0
170,3.0805067077975394,112.2660215937082,284918.42664909153,6047495.14875722,0.9834503491608838,37,37,T37,284918.42664909153,6047495.14875722,150.0,240.0
171,7.25196274043537,4878.704190012562,285518.42664909153,6043415.14875722,42.73744870451005,38,38,T38,285518.42664909153,6043415.14875722,150.0,240.0
172,4.749214847249343,1219.845182605952,287558.42664909153,6042455.14875722,10.68584379962814,39,39,T39,287558.42664909153,6042455.14875722,150.0,240.0
173,4.114014628420548,690.0882001027368,283838.42664909153,6047135.14875722,6.045172632899975,40,40,T40,283838.42664909153,6047135.14875722,150.0,240.0
174,8.901425349169152,8958.11685951683,284318.42664909153,6037415.14875722,78.47310368936743,41,41,T41,284318.42664909153,6037415.14875722,150.0,240.0
175,8.458746874473727,7741.636411053802,282038.42664909153,6038735.14875722,67.8167349608313,42,42,T42,282038.42664909153,6038735.14875722,150.0,240.0
176,2.879966936724445,0.0,288398.42664909153,6053975.14875722,0.0,43,43,T43,288398.42664909153,6053975.14875722,150.0,240.0
177,10.239453336288637,13219.644633561391,276398.42664909153,6032015.14875722,115.80408698999778,44,44,T44,276398.42664909153,6032015.14875722,150.0,240.0
178,5.067009783401826,1511.2210042340403,287318.42664909153,6049175.14875722,13.238295997090193,45,45,T45,287318.42664909153,6049175.14875722,150.0,240.0
179,5.0078127214961885,1438.5862092758232,283838.42664909153,6044975.14875722,12.60201519325621,46,46,T46,283838.42664909153,6044975.14875722,150.0,240.0
180,8.814207234163604,8718.441479481582,282878.42664909153,6035735.14875722,76.37354736025866,47,47,T47,282878.42664909153,6035735.14875722,150.0,240.0
181,10.239450787921651,13219.638688221212,279398.42664909153,6031775.14875722,115.80403490881781,48,48,T48,279398.42664909153,6031775.14875722,150.0,240.0
182,4.531875337046865,1038.5840310970857,290198.42664909153,6047495.14875722,9.09799611241047,49,49,T49,290198.42664909153,6047495.14875722,150.0,240.0
183,4.041129588404102,629.3020767290211,287318.42664909153,6044135.14875722,5.512686192146225,50,50,T50,287318.42664909153,6044135.14875722,150.0,240.0
184,5.460171678612669,1993.630649657745,285398.42664909153,6049535.14875722,17.464204491001848,51,51,T51,285398.42664909153,6049535.14875722,150.0,240.0
185,3.7757848867515884,477.2870655445839,285278.42664909153,6045575.14875722,4.181034694170555,52,52,T52,285278.42664909153,6045575.14875722,150.0,240.0
186,6.441788483233107,3399.5300172813186,281798.42664909153,6044015.14875722,29.77988295138435,53,53,T53,281798.42664909153,6044015.14875722,150.0,240.0
187,5.763483855643848,2365.794690875002,281438.42664909153,6036455.14875722,20.724361492065018,54,54,T54,281438.42664909153,6036455.14875722,150.0,240.0
188,3.7784916394001935,478.7081106851016,286718.42664909153,6045695.14875722,4.19348304960149,55,55,T55,286718.42664909153,6045695.14875722,150.0,240.0
189,5.97975468813862,2631.1590023460863,283598.42664909153,6036575.14875722,23.048952860551715,56,56,T56,283598.42664909153,6036575.14875722,150.0,240.0
190,6.662973801139557,3771.784907317875,286118.42664909153,6039575.14875722,33.04083578810459,57,57,T57,286118.42664909153,6039575.14875722,150.0,240.0
191,4.8208614204394005,1279.59842464646,287798.42664909153,6050615.14875722,11.209282199902988,58,58,T58,287798.42664909153,6050615.14875722,150.0,240.0
192,3.3840418942446555,271.62199447844415,293318.42664909153,6048215.14875722,2.379408671631171,59,59,T59,293318.42664909153,6048215.14875722,150.0,240.0
193,6.660976715326143,3768.4238118938983,290438.42664909153,6051695.14875722,33.011392592190546,60,60,T60,290438.42664909153,6051695.14875722,150.0,240.0
194,7.456309045030261,5316.41397445482,276758.42664909153,6034055.14875722,46.57178641622423,61,61,T61,276758.42664909153,6034055.14875722,150.0,240.0
195,6.090546491888409,2808.3897458481924,286718.42664909153,6047015.14875722,24.601494173630165,62,62,T62,286718.42664909153,6047015.14875722,150.0,240.0
196,2.9268097962731936,0.0,287798.42664909153,6045335.14875722,0.0,63,63,T63,287798.42664909153,6045335.14875722,150.0,240.0
197,3.828075155064368,504.7394564087933,287438.42664909153,6051695.14875722,4.4215176381410295,64,64,T64,287438.42664909153,6051695.14875722,150.0,240.0
198,6.143323105293627,2897.212786209174,281318.42664909153,6041495.14875722,25.379584007192364,65,65,T65,281318.42664909153,6041495.14875722,150.0,240.0
